00   0 39264811 38346811 40182811 15.1 14.8 15.5 15727492 15239667 16215317 22.7 22.0 23.4  9814133  9407946 10220320 20.4 19.6 21.3  31241  31001  31481 5367476 5064223 5670729 26.5 25.0 28.0 United States                                 US
05  15     3159     2523     3796 14.6 11.6 17.5     1042      825     1258 19.7 15.6 23.8      659      513      805 17.4 13.5 21.3  23302  21062  25529                                        Carroll County                                AR
05  17     6001     4808     7195 38.8 31.1 46.5     2484     1972     2997 49.0 38.9 59.1     1695     1323     2067 45.9 35.8 56.0  15493  12615  18354                                        Chicot County                                 AR
05  19     4191     3365     5016 20.6 16.5 24.6     1306     1035     1576 25.9 20.5 31.2      857      669     1046 23.8 18.6 29.1  22308  20049  24555                                        Clark County                                  AR
05  21     3379     2708     4049 19.0 15.2 22.8     1006      800     1211 24.5 19.5 29.5      659      516      801 22.0 17.2 26.8  19495  16914  22061                                        Clay County                                   AR
05  23     3602     2881     4323 16.7 13.4 20.1     1104      879     1329 23.4 18.7 28.2      708      554      861 20.3 15.9 24.7  22480  20189  24759                                        Cleburne County                               AR
05  25     1399     1120     1679 17.2 13.8 20.6      463      367      560 21.5 17.0 25.9      299      233      365 18.9 14.7 23.1  24376  22093  26645                                        Cleveland County                              AR
05  27     5930     4768     7092 23.6 19.0 28.2     2103     1672     2535 30.9 24.6 37.3     1381     1080     1683 28.5 22.3 34.8  22139  19919  24347                                        Columbia County                               AR
05  29     3625     2898     4352 18.5 14.8 22.3     1284     1016     1551 24.2 19.1 29.2      820      639     1001 21.4 16.7 26.2  23734  21446  26008                                        Conway County                                 AR
05  31    12203     9827    14580 16.8 13.6 20.1     4165     3327     5004 22.4 17.9 26.9     2583     2029     3136 19.9 15.6 24.1  26380  24166  28582                                        Craighead County                              AR
05  33     8459     6815    10103 18.0 14.5 21.5     3283     2622     3944 23.6 18.9 28.4     2066     1623     2509 20.7 16.3 25.1  24650  22454  26835                                        Crawford County                               AR
05  35    14125    11369    16881 28.0 22.5 33.4     6039     4820     7258 37.0 29.5 44.5     3973     3119     4826 34.8 27.4 42.3  22859  20613  25092                                        Crittenden County                             AR
05  37     4757     3827     5686 24.9 20.0 29.7     1893     1511     2275 32.2 25.7 38.7     1290     1013     1567 30.1 23.7 36.6  21979  19492  24453                                        Cross County                                  AR
05  39     2016     1615     2417 21.3 17.1 25.6      707      563      852 27.7 22.0 33.3      470      368      573 25.8 20.2 31.4  20652  18380  22911                                        Dallas County                                 AR
05  41     4850     3878     5823 30.6 24.4 36.7     2030     1611     2449 40.2 31.9 48.4     1371     1070     1671 37.4 29.2 45.6  19219  16810  21615                                        Desha County                                  AR
05  43     3389     2723     4056 19.6 15.7 23.5     1309     1040     1579 26.6 21.1 32.1      837      655     1019 23.6 18.4 28.7  22772  20468  25063                                        Drew County                                   AR
05  45     8262     6629     9896 12.3  9.9 14.7     2663     2118     3208 14.7 11.7 17.7     1555     1214     1896 12.1  9.5 14.8  29157  26937  31364                                        Faulkner County                               AR
05  47     2493     2003     2982 15.9 12.8 19.0      838      669     1008 20.0 15.9 24.0      524      411      637 17.2 13.5 20.9  22719  20500  24925                                        Franklin County                               AR
05  49     2669     2139     3200 25.6 20.5 30.7      817      648      986 33.2 26.3 40.1      541      422      660 30.1 23.5 36.8  17269  15009  19515                                        Fulton County                                 AR
05  51    14283    11537    17029 17.9 14.4 21.3     4737     3794     5681 27.2 21.8 32.6     2976     2344     3609 24.2 19.1 29.4  23065  20903  25214                                        Garland County                                AR
05  53     1967     1574     2359 13.0 10.4 15.6      672      534      811 16.5 13.1 19.9      435      340      530 14.6 11.4 17.8  28623  26359  30874                                        Grant County                                  AR
05  55     5591     4489     6692 16.4 13.2 19.6     1926     1535     2317 22.2 17.7 26.7     1209      948     1470 19.5 15.3 23.7  24205  21947  26451                                        Greene County                                 AR
05  57     5156     4149     6162 23.3 18.8 27.9     1834     1462     2205 29.7 23.6 35.7     1188      932     1445 26.7 20.9 32.4  20102  17855  22337                                        Hempstead County                              AR
05  59     5138     4115     6162 18.6 14.9 22.3     1760     1397     2122 24.3 19.3 29.3     1127      881     1373 21.4 16.8 26.1  22795  20513  25064                                        Hot Spring County                             AR
05  61     2381     1907     2855 17.5 14.0 21.0      840      667     1012 21.9 17.4 26.4      559      436      681 20.0 15.6 24.4  23884  21619  26137                                        Howard County                                 AR
05  63     5356     4298     6414 16.5 13.3 19.8     1796     1432     2160 20.8 16.6 25.0     1144      898     1391 18.2 14.3 22.1  24438  22165  26699                                        Independence County                           AR
05  65     2549     2031     3067 21.1 16.8 25.4      767      609      926 28.9 22.9 34.9      514      401      626 26.8 20.9 32.6  18904  16527  21268                                        Izard County                                  AR
05  67     4537     3627     5447 23.9 19.1 28.7     1611     1280     1942 32.7 26.0 39.4     1087      849     1325 30.0 23.4 36.6  20308  17805  22798                                        Jackson County                                AR
05  69    22533    18167    26900 27.6 22.3 33.0     8679     6923    10436 36.2 28.9 43.5     5670     4447     6893 33.0 25.9 40.1  23286  21115  25446                                        Jefferson County                              AR
05  71     3537     2851     4223 18.0 14.5 21.5     1188      950     1426 24.1 19.2 28.9      808      633      982 22.8 17.8 27.7  21692  19491  23881                                        Johnson County                                AR
05  73     2801     2238     3365 30.0 24.0 36.1     1028      815     1241 39.1 31.0 47.2      725      564      886 37.2 29.0 45.5  16888  14566  19198                                        Lafayette County                              AR
05  75     4117     3301     4933 23.8 19.1 28.5     1308     1037     1579 30.4 24.1 36.7      842      656     1029 27.1 21.1 33.2  18519  16091  20933                                        Lawrence County                               AR
